voice_label,lemma,lemma_freq,lemma_transitivity,verb_tense,verb_aspect,verb_form_participle,subj_present,subj_pos_type,obj_present,subj_distance,obj_distance,negation,sentence_length,dep_depth,clause_type,sentence_index_in_doc,doc_id,doc_genre,doc_passive_rate,previous_sentence_voice
active,maintain,6,1.0,Pres,,False,True,PROPN,True,0.07692307692307693,0.038461538461538464,False,26,0,root,926,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,26,2,aux:pass,926,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,keep,11,0.7272727272727273,Past,,True,True,NOUN,False,0.07692307692307693,,False,26,1,parataxis,926,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,26,4,aux,926,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Past,,True,True,PRON,False,0.11538461538461539,,False,26,3,advcl,926,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,21,1,cop,927,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,21,2,cop,927,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,improve,4,0.5,,,False,False,MISSING,True,,0.09523809523809523,False,21,3,acl,927,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,suggest,8,0.125,Pres,,False,True,PRON,False,0.034482758620689655,,False,29,0,root,928,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,institute,1,1.0,,,False,False,MISSING,True,,0.10344827586206896,False,29,1,ccomp,928,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,provide,11,1.0,,,False,False,MISSING,True,,0.1724137931034483,False,29,4,acl,928,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,base,15,0.0,Past,,True,False,MISSING,False,,,False,29,6,amod,928,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,assign,1,0.0,Past,,True,False,MISSING,False,,,False,29,4,acl,928,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,33,1,aux,929,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,33,2,aux,929,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,should,21,0.0,,,False,False,MISSING,False,,,False,29,1,aux,930,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,29,2,aux,930,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,True,False,MISSING,False,,,False,29,3,aux:pass,930,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,scale,1,0.0,Past,,True,False,MISSING,False,,,False,29,2,advcl,930,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,look,20,0.0,Pres,,False,True,PRON,False,0.03225806451612903,,False,31,0,root,931,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,31,2,aux,931,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,interest,1,1.0,Pres,,False,True,PRON,True,0.03225806451612903,0.03225806451612903,False,31,5,acl:relcl,931,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,enclose,2,0.0,Past,,True,True,PROPN,False,-0.4,,False,10,0,root,935,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,prosecute,1,0.0,Past,,True,True,NOUN,False,0.09090909090909091,,False,11,0,root,937,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,lead,10,0.2,Pres,,False,True,NOUN,False,0.09090909090909091,,False,11,1,advcl,937,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,40,1,aux,939,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,undergo,3,1.0,Pres,,True,True,PROPN,True,0.475,0.025,False,40,0,root,939,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,die,4,0.0,Past,,False,True,PRON,False,0.03333333333333333,,False,30,0,root,940,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,cause,7,0.5714285714285714,Past,,True,False,MISSING,False,,,False,30,2,acl,940,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,shun,1,1.0,Past,,False,True,PRON,True,0.03333333333333333,0.13333333333333333,False,30,3,advcl,940,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,30,8,aux,940,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,True,False,MISSING,False,,,False,30,8,aux:pass,940,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,describe,3,0.3333333333333333,Past,,True,True,PRON,False,0.1,,False,30,7,acl:relcl,940,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,review,1,0.0,Past,,True,False,MISSING,False,,,False,21,3,amod,941,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,include,9,0.1111111111111111,Pres,,True,False,MISSING,False,,,False,21,4,case,941,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,21,1,aux,941,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,characterize,1,1.0,Past,,True,True,NOUN,True,0.6190476190476191,0.047619047619047616,False,21,0,root,941,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,develop,2,0.5,Past,,False,True,PROPN,True,0.041666666666666664,0.08333333333333333,False,24,0,root,944,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,24,2,aux:pass,944,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,advise,1,0.0,Past,,True,True,NOUN,False,0.08333333333333333,,False,24,1,conj,944,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,practise,1,0.0,,,False,False,MISSING,False,,,False,15,3,amod,945,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,decide,4,0.0,Past,,False,True,PROPN,False,0.5333333333333333,,False,15,0,root,945,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,deteriorate,1,0.0,Past,,False,True,NOUN,False,0.025,,False,40,0,root,946,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,spend,11,1.0,Past,,False,True,NOUN,True,0.025,0.075,False,40,2,acl,946,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,battle,1,1.0,Pres,,True,False,MISSING,True,,0.05,False,40,3,advcl,946,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,cause,7,0.5714285714285714,Past,,True,False,MISSING,False,,,False,40,5,acl,946,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,lead,10,0.2,Pres,,True,False,MISSING,False,,,False,40,1,advcl,946,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,76,1,cop,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,break,2,0.5,Past,,False,True,NOUN,False,0.013157894736842105,,False,76,1,advcl,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,change,3,0.6666666666666666,Past,,False,True,NOUN,True,0.013157894736842105,0.02631578947368421,False,76,2,ccomp,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,spend,11,1.0,Past,,False,True,PROPN,True,0.013157894736842105,0.02631578947368421,False,76,3,conj,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,cry,3,0.0,Pres,,True,False,MISSING,False,,,False,76,4,advcl,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,scratch,1,0.0,Pres,,True,False,MISSING,False,,,False,76,5,conj,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,give,12,0.8333333333333334,Past,,False,True,PRON,True,0.013157894736842105,0.013157894736842105,False,76,5,acl:relcl,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,76,4,cop,947,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,become,8,0.0,Past,,False,True,PROPN,False,0.2222222222222222,,False,9,0,root,948,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,tell,23,0.9130434782608695,Past,,False,True,PROPN,True,0.0392156862745098,0.0392156862745098,False,51,0,root,949,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,play,4,1.0,Past,,False,True,NOUN,True,0.0196078431372549,0.058823529411764705,False,51,1,ccomp,949,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,51,3,aux:pass,949,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,assert,3,0.3333333333333333,Past,,True,False,MISSING,False,,,False,51,2,conj,949,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,know,42,0.35714285714285715,Past,,False,True,NOUN,True,0.0196078431372549,0.0196078431372549,False,51,3,csubj:pass,949,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,discuss,3,0.6666666666666666,Past,,False,False,MISSING,True,,0.0196078431372549,False,51,4,conj,949,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,continue,1,0.0,Past,,False,True,PROPN,False,0.029411764705882353,,False,34,0,root,950,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,seek,4,0.25,Pres,,True,False,MISSING,True,,0.029411764705882353,False,34,1,advcl,950,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,improve,4,0.5,Past,,False,True,PROPN,False,0.07407407407407407,,False,27,0,root,951,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,use,21,0.6190476190476191,Past,,False,True,PRON,True,0.037037037037037035,0.07407407407407407,False,27,2,acl,951,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,drop,1,1.0,Past,,False,True,PRON,True,0.07407407407407407,0.037037037037037035,False,27,1,conj,951,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,worsen,1,0.0,Past,,False,True,PRON,False,0.07407407407407407,,False,27,2,conj,951,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,plead,1,0.0,Past,,False,True,NOUN,False,0.03225806451612903,,False,31,0,root,952,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,reply,2,0.0,Past,,False,True,PRON,False,0.03225806451612903,,False,31,1,conj,952,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,31,3,cop,952,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,51,1,aux:pass,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,accuse,1,0.0,Past,,True,True,NOUN,False,0.058823529411764705,,False,51,0,root,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,put,12,1.0,Pres,,True,False,MISSING,True,,0.058823529411764705,False,51,1,advcl,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,take,37,0.8378378378378378,Pres,,True,False,MISSING,True,,0.0196078431372549,False,51,2,conj,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,leave,11,0.7272727272727273,Pres,,True,False,MISSING,True,,0.0196078431372549,False,51,2,conj,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,embark,1,0.0,Pres,,True,False,MISSING,False,,,False,51,3,advcl,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,give,12,0.8333333333333334,Pres,,True,False,MISSING,True,,0.0196078431372549,False,51,4,conj,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,use,21,0.6190476190476191,Pres,,True,False,MISSING,True,,0.058823529411764705,False,51,5,advcl,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Past,,False,False,MISSING,False,,,False,51,8,aux,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,True,False,MISSING,False,,,False,51,8,aux:pass,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,give,12,0.8333333333333334,Past,,True,True,PRON,False,0.058823529411764705,,False,51,7,acl:relcl,953,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,13,1,aux:pass,954,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,take,37,0.8378378378378378,Past,,True,True,PROPN,False,0.23076923076923078,,False,13,0,root,954,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,26,1,aux,955,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,weep,1,0.0,Pres,,True,True,NOUN,False,0.07692307692307693,,False,26,0,root,955,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,melt,1,0.0,Pres,,True,True,NOUN,False,0.038461538461538464,,False,26,1,conj,955,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,accord,3,0.0,Pres,,True,False,MISSING,False,,,False,26,2,case,955,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,speak,5,0.4,Pres,,True,False,MISSING,False,,,False,41,1,advcl,956,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Past,,False,True,PROPN,False,0.12195121951219512,,False,41,0,root,956,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,come,32,0.03125,Past,,False,True,NOUN,False,0.024390243902439025,,False,41,2,advcl,956,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,41,4,cop,956,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,should,21,0.0,,,False,False,MISSING,False,,,False,41,2,aux,956,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,declare,4,0.75,Past,,True,True,PRON,False,0.07317073170731707,,False,41,1,ccomp,956,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,34,1,cop,957,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,treat,4,0.75,Pres,,False,True,PRON,True,0.029411764705882353,0.029411764705882353,False,34,1,acl:relcl,957,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,dilute,1,0.0,Past,,True,False,MISSING,False,,,False,34,3,amod,957,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,give,12,0.8333333333333334,Past,,True,False,MISSING,False,,,False,34,5,advcl,957,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,34,5,aux,957,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,take,37,0.8378378378378378,Pres,,False,True,NOUN,True,0.019230769230769232,0.038461538461538464,False,52,0,root,958,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,ritualise,1,0.0,Past,,True,False,MISSING,False,,,False,52,2,amod,958,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,52,3,cop,958,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,understand,3,0.0,Past,,True,False,MISSING,False,,,False,52,3,amod,958,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,52,2,aux,958,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,True,NOUN,False,-0.13333333333333333,,False,15,0,root,959,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,15,3,cop,959,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,suffer,8,0.375,Pres,,True,True,NOUN,False,0.16666666666666666,,False,6,0,root,960,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,18,2,cop,962,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,NOUN,False,0.05555555555555555,,False,18,0,root,962,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,document,1,1.0,,,False,False,MISSING,True,,0.10344827586206896,False,29,2,acl,963,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,29,1,aux,963,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,reveal,2,0.0,Past,,True,True,NOUN,False,0.3448275862068966,,False,29,0,root,963,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,29,2,aux,963,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,get,52,0.5769230769230769,Pres,,True,True,ADJ,True,0.10344827586206896,0.06896551724137931,False,29,1,ccomp,963,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,can,66,0.0,,,False,False,MISSING,False,,,False,29,3,aux,963,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,NOUN,False,0.04,,False,25,0,root,964,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,25,2,cop,964,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,publish,3,0.6666666666666666,Past,,True,False,MISSING,False,,,False,30,3,acl,965,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,reveal,2,0.0,Past,,False,True,NOUN,False,0.6,,False,30,0,root,965,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,30,2,cop,965,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,13,1,aux,966,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,prompt,2,1.0,Past,,True,True,NOUN,True,0.15384615384615385,0.07692307692307693,False,13,0,root,966,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,iodise,9,0.0,Past,,True,True,NOUN,False,0.23076923076923078,,False,13,1,advcl,966,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.05,,False,20,0,root,967,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,add,6,0.5,,,False,False,MISSING,True,,0.1,False,20,2,csubj,967,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,20,2,cop,967,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,prevent,3,1.0,,,False,False,MISSING,True,,0.15,False,20,2,acl,967,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,42,1,aux:pass,968,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,carry,3,0.3333333333333333,Past,,True,True,NOUN,False,0.38095238095238093,,False,42,0,root,968,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,22,1,aux:pass,969,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
passive,exclude,2,0.0,Past,,True,True,PROPN,False,0.09090909090909091,,False,22,0,root,969,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,use,21,0.6190476190476191,,,False,False,MISSING,True,,0.09090909090909091,False,22,4,acl,969,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
passive,iodise,9,0.0,Past,,True,False,MISSING,False,,,False,22,6,amod,969,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,22,3,cop,969,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,say,49,0.061224489795918366,Pres,,False,True,NOUN,False,0.058823529411764705,,False,17,0,root,970,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,confirm,1,1.0,Pres,,False,True,NOUN,True,0.058823529411764705,0.11764705882352941,False,17,1,ccomp,970,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,call,19,0.47368421052631576,Pres,,False,True,PRON,False,0.058823529411764705,,False,17,0,root,971,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,come,32,0.03125,Pres,,False,True,NOUN,False,0.23076923076923078,,False,13,0,root,972,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,iodise,9,0.0,Past,,True,False,MISSING,False,,,False,13,3,amod,972,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PROPN,False,0.5581395348837209,,False,43,0,root,973,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,43,2,cop,973,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,True,NOUN,True,0.13953488372093023,0.06976744186046512,False,43,2,csubj,973,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,can,66,0.0,,,False,False,MISSING,False,,,False,17,1,aux,974,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,include,9,0.1111111111111111,Pres,,True,False,MISSING,False,,,False,17,3,case,974,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,stunt,1,0.0,Past,,True,False,MISSING,False,,,False,17,4,amod,974,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PROPN,False,0.037037037037037035,,False,27,0,root,975,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,could,24,0.0,,,False,False,MISSING,False,,,False,27,2,aux,975,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,use,21,0.6190476190476191,Pres,,True,False,MISSING,True,,0.07407407407407407,False,27,2,advcl,975,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,iodise,9,0.0,Past,,True,False,MISSING,False,,,False,27,4,amod,975,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,suspect,2,0.0,Pres,,False,True,PRON,False,0.0196078431372549,,False,51,1,ccomp,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,will,97,0.0,,,False,False,MISSING,False,,,False,51,3,aux,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,51,3,aux,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,try,22,0.09090909090909091,Past,,True,True,PRON,False,0.0392156862745098,,False,51,2,parataxis,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,51,4,aux,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,succeed,1,0.0,Past,,True,False,MISSING,False,,,False,51,3,conj,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,51,4,aux,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,convince,3,0.6666666666666666,Past,,True,True,PRON,True,0.0392156862745098,0.058823529411764705,False,51,3,parataxis,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,should,21,0.0,,,False,False,MISSING,False,,,False,51,5,aux,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,iodise,9,0.0,Past,,True,True,NOUN,False,0.058823529411764705,,False,51,4,ccomp,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Past,,False,True,PRON,False,0.0196078431372549,,False,51,0,root,976,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,NOUN,False,0.03225806451612903,,False,31,0,root,977,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,appear,6,0.0,Pres,,False,True,NOUN,False,0.12903225806451613,,False,31,1,ccomp,977,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,contain,5,0.6,,,False,False,MISSING,False,,,False,31,6,amod,977,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,31,5,aux,977,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,replace,1,1.0,Past,,True,True,NOUN,True,0.06451612903225806,0.12903225806451613,False,31,4,acl,977,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,contain,5,0.6,,,False,False,MISSING,False,,,False,31,6,amod,977,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,release,2,0.0,Past,,True,False,MISSING,False,,,False,28,2,acl,978,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
